COUNT,Country,DAYLENGTH,ELEVATION,ELEV_M,EVAP,ElevM,GRIDCODE,ISO2,ISO3,Irrig_p,LATITUDEdec,LONGITUDEdec,Latitude,LatitudeMin,Location,LocationData,LocationID,LocationIDOld,Longitude,LongitudeMin,MAX_TEMP,MEANTEMP,MEANTEMPRange,MIN_TEMP,MegaEnviron,PRE,PolyCountry,PolyISO2,PolyISO3,Region,SITEID,START,Type,Z_M_RAIN,geometry,grlatitud,grlongitud,latitudNS,longitudEW,minlatitud,minlongitud,oldid,temp_lat,temp_lng
0.0,MEXICO,,0.0,0.0,516.0,1913.0,0.0,MX,MEX,11.0,0.0,0.0,22.14615,,"PABELLON, AGUASCALIENTES",0.0,651,,-102.27533,,21.4200000763,0.0,,7.94000005722,Dry Mid-altitude,681.0,Mexico,MX,MEX,Central America and Caribbe,0.0,6.0,Original,,POINT (-102.27533 22.14615),0.0,0.0,,,0.0,0.0,1876.0,22.14615,-102.27533
0.0,MEXICO,,0.0,0.0,601.0,1715.0,0.0,MX,MEX,0.0,0.0,0.0,22.17,22 10 N,SAN SEBASTIAN TELES,0.0,679,,-104.32,104 19W,28.639999,0.0,,15.46,Wet Lower Mid-altitude,831.0,Mexico,MX,MEX,Central America and Caribbean,0.0,6.0,Original,,POINT (-104.32 22.17),22.0,104.0,N,W,10.0,19.0,584.0,22.17,-104.32
0.0,MEXICO,,0.0,0.0,625.0,1901.0,0.0,MX,MEX,0.0,0.0,0.0,22.35,22 21 N,"VILLANUEVA, ZACATECAS",0.0,716,,-102.88,102 53W,26.6,0.0,,12.16,Dry Mid-altitude,463.0,Mexico,MX,MEX,Central America and Caribbean,0.0,6.0,Original,,POINT (-102.88 22.35),22.0,102.0,N,W,21.0,53.0,594.0,22.35,-102.88
0.0,MEXICO,,0.0,0.0,682.0,9.0,0.0,MX,MEX,0.0,0.0,0.0,22.47,22 28 N,SAN JOSE DEL VALLE NAYARIT,0.0,670,,-105.45,105 27W,33.84,0.0,,23.48,Wet Lowland,1003.0,Mexico,MX,MEX,Central America and Caribbean,0.0,6.0,Original,,POINT (-105.45 22.47),22.0,105.0,N,W,28.0,27.0,548.0,22.47,-105.45
0.0,MEXICO,,0.0,0.0,607.0,2098.0,0.0,MX,MEX,2.0,0.0,0.0,22.63,22 38 N,"OJOCALIENTE, ZACATECAS",0.0,650,,-102.23,102 14W,25.34,0.0,,10.9,Dry Mid-altitude,353.0,Mexico,MX,MEX,Central America and Caribbean,0.0,6.0,Original,,POINT (-102.23 22.63),22.0,102.0,N,W,38.0,14.0,593.0,22.63,-102.23
0.0,MEXICO,,0.0,0.0,759.0,1893.0,0.0,MX,MEX,0.0,0.0,0.0,22.77163,,"VALPARAISO, ZACATECAS",0.0,710,,-103.57086,,32.1199989319,0.0,,18.2600002289,Dry Mid-altitude,217.0,Mexico,MX,MEX,Central America and Caribbe,0.0,11.0,Original,,POINT (-103.57086 22.77163),0.0,0.0,,,0.0,0.0,1794.0,22.77163,-103.57086
0.0,MEXICO,,0.0,0.0,595.0,2209.0,0.0,MX,MEX,0.0,0.0,0.0,22.9,22 54N,"CALERA, ZACATECAS",0.0,561,,-102.65,102 39W,24.48,0.0,,10.96,,337.0,Mexico,MX,MEX,Central America and Caribbean,0.0,6.0,Original,,POINT (-102.65 22.9),22.0,102.0,N,W,54.0,39.0,567.0,22.9,-102.65
0.0,MEXICO,,0.0,0.0,704.0,2015.0,0.0,MX,MEX,0.0,0.0,0.0,23.86575,,VALLE DE MEXICO,0.0,707,,-102.46399,,28.0200004578,0.0,,15.3599996567,,467.0,Mexico,MX,MEX,Central America and Caribbe,0.0,10.0,Original,,POINT (-102.46399 23.86575),0.0,0.0,,,0.0,0.0,1436.0,23.86575,-102.46399
0.0,MEXICO,,0.0,0.0,625.0,1953.0,0.0,MX,MEX,0.0,0.0,0.0,24.0,24   N,"DURANGO, DURANGO",0.0,594,,-104.0,104   W,27.82,0.0,,12.5,Dry Mid-altitude,405.0,Mexico,MX,MEX,Central America and Caribbean,0.0,6.0,Original,,POINT (-104 24),24.0,104.0,N,W,0.0,0.0,558.0,24.0,-104.0
0.0,MEXICO,,0.0,0.0,679.0,49.0,0.0,MX,MEX,0.0,0.0,0.0,24.8,24 48N,"CULICAN, SINALOA",0.0,589,,-107.4,107 24W,34.259998,0.0,,21.32,Dry Lowland,578.0,Mexico,MX,MEX,Central America and Caribbean,0.0,7.0,Original,,POINT (-107.4 24.8),24.0,107.0,N,W,48.0,24.0,390.0,24.8,-107.4
0.0,MEXICO,,0.0,0.0,632.0,1135.0,0.0,MX,MEX,84.0,0.0,0.0,25.55,25 33 N,"GUASAVE, SINALOA",0.0,607,,-103.5,103 30W,32.5,0.0,,16.92,,165.0,Mexico,MX,MEX,Central America and Caribbean,0.0,6.0,Original,,POINT (-103.5 25.55),25.0,103.0,N,W,33.0,30.0,582.0,25.55,-103.5
0.0,MEXICO,,0.0,0.0,694.0,11.0,0.0,MX,MEX,97.0,0.0,0.0,25.77,25 46N,"LOS MOCHIS, SINALOA (2)",0.0,635,,-109.0,109  0W,35.420002,0.0,,21.699999,,276.0,Mexico,MX,MEX,Central America and Caribbean,0.0,7.0,Original,,POINT (-109 25.77),25.0,109.0,N,W,46.0,0.0,573.0,25.77,-109.0
0.0,MEXICO,,0.0,0.0,694.0,11.0,0.0,MX,MEX,97.0,0.0,0.0,25.77,25 46N,"LOS MOCHIS, SINALOA",0.0,634,,-109.0,109  0W,35.420002,0.0,,21.699999,,276.0,Mexico,MX,MEX,Central America and Caribbean,0.0,7.0,Original,,POINT (-109 25.77),25.0,109.0,N,W,46.0,0.0,335.0,25.77,-109.0
0.0,MEXICO,,0.0,0.0,444.0,33.0,0.0,MX,MEX,73.0,0.0,0.0,25.98,25 59 N,"CERIB, TAMAULIPAS",0.0,568,,-98.1,98 06 W,25.960001,0.0,,14.34,,252.0,Mexico,MX,MEX,Central America and Caribbean,0.0,9.0,Original,,POINT (-98.09999999999999 25.98),25.0,98.0,N,W,59.0,6.0,581.0,25.98,-98.1
0.0,MEXICO,,0.0,0.0,444.0,33.0,0.0,MX,MEX,73.0,0.0,0.0,25.98,25 59N,"RIO BRAVO, TAMAULIPAS",0.0,665,,-98.1,98  6W,25.960001,0.0,,14.34,,252.0,Mexico,MX,MEX,Central America and Caribbean,0.0,9.0,Original,,POINT (-98.09999999999999 25.98),25.0,98.0,N,W,59.0,6.0,363.0,25.98,-98.1
0.0,MEXICO,,0.0,0.0,441.0,48.0,0.0,MX,MEX,51.0,0.0,0.0,26.08,26 05 N,"DIAZ ORDAZ, TAMAULIPAS",0.0,591,,-98.3,98 18 W,25.880001,0.0,,14.24,,246.0,Mexico,MX,MEX,Central America and Caribbean,0.0,9.0,Original,,POINT (-98.3 26.08),26.0,98.0,N,W,5.0,18.0,580.0,26.08,-98.3
0.0,MEXICO,,0.0,0.0,432.0,194.0,0.0,MX,MEX,93.0,0.0,0.0,27.23,27 14 N,"CIUDAD ANAHUAC, NUEVO LEON",0.0,574,,-100.15,100 9 W,25.42,0.0,,12.64,,184.0,Mexico,MX,MEX,Central America and Caribbean,0.0,9.0,Original,,POINT (-100.15 27.23),27.0,100.0,N,W,14.0,9.0,592.0,27.23,-100.15
0.0,MEXICO,,0.0,0.0,716.0,14.0,0.0,MX,MEX,58.0,0.0,0.0,27.38,27 23N,VALLE DEL YAQUI,0.0,709,,-110.13,110 08W,34.259998,0.0,,20.879999,,255.0,Mexico,MX,MEX,Central America and Caribbean,0.0,7.0,Original,,POINT (-110.13 27.38),27.0,110.0,N,W,23.0,8.0,602.0,27.38,-110.13
0.0,MEXICO,,0.0,0.0,686.0,1266.0,0.0,MX,MEX,0.0,0.0,0.0,28.18,28 11N,"DELICIAS, CHIHUAHUA",0.0,590,,-105.17,105 10W,30.719999,0.0,,15.66,,271.0,Mexico,MX,MEX,Central America and Caribbean,0.0,6.0,Original,,POINT (-105.17 28.18),28.0,105.0,N,W,11.0,10.0,366.0,28.18,-105.17
0.0,MOZAMBIQUE,,0.0,0.0,624.0,107.0,0.0,MZ,MOZ,0.0,0.0,0.0,-24.49,,NHACOONGO,0.0,737,,34.75,,30.6199989319,0.0,,19.8800010681,Dry Lowland,463.0,Mozambique,MZ,MOZ,Eastern and Southern Africa,0.0,1.0,Original,,POINT (34.75 -24.49),0.0,0.0,,,0.0,0.0,2628.0,-24.49,34.75
300.0,MOZAMBIQUE,,41.0,45.0,764.0,42.0,43.0,MZ,MOZ,0.0,-17.0,35.07,-17.45,,MUTARARA,0.0,734,,35.067,,34.200001,0.0,,21.52,Dry Lowland,682.0,Mozambique,MZ,MOZ,Eastern and Southern Africa,0.0,11.0,Original,,POINT (35.067 -17.45),0.0,0.0,,,0.0,0.0,997.0,-17.45,35.067
0.0,MOZAMBIQUE,,0.0,0.0,723.0,413.0,0.0,MZ,MOZ,0.0,0.0,0.0,-17.33,,MORRUMBALA-ZAMBEZIA,0.0,732,,35.58,,31.4599990845,0.0,,19.2999992371,Wet Lowland,886.0,Mozambique,MZ,MOZ,Eastern and Southern Africa,0.0,11.0,Original,,POINT (35.58 -17.33),0.0,0.0,,,0.0,0.0,1385.0,-17.33,35.58
0.0,MOZAMBIQUE,,0.0,0.0,729.0,66.0,0.0,MZ,MOZ,0.0,0.0,0.0,-16.84,,MOCUBA,0.0,731,,38.26,,32.1800003052,0.0,,22.6800003052,Wet Lowland,961.0,Mozambique,MZ,MOZ,Eastern and Southern Africa,0.0,12.0,Original,,POINT (38.26 -16.84),0.0,0.0,,,0.0,0.0,2627.0,-16.84,38.26
300.0,MOZAMBIQUE,,329.0,417.0,685.0,428.0,43.0,MZ,MOZ,0.0,-15.0,39.28,-15.1,15  9S,NAMPULA,0.0,736,,39.28,39 14E,31.700001,0.0,,20.360001,Wet Lowland,906.0,Mozambique,MZ,MOZ,Eastern and Southern Africa,0.0,12.0,Original,,POINT (39.28 -15.1),15.0,39.0,S,E,9.0,14.0,989.0,-15.1,39.28
0.0,MOZAMBIQUE,,0.0,0.0,702.0,193.0,0.0,MZ,MOZ,0.0,0.0,0.0,-14.91,,NAMIALO,0.0,735,,40.0,,31.6200008392,0.0,,20.4800014496,Wet Lowland,873.0,Mozambique,MZ,MOZ,Eastern and Southern Africa,0.0,12.0,Original,,POINT (40 -14.91),0.0,0.0,,,0.0,0.0,1424.0,-14.91,40.0
634.0,MOZAMBIQUE,12.3,1305.0,1311.0,566.0,1289.0,53.0,MZ,MOZ,0.0,-13.0,35.23,-13.3,13 18S,LICHINGA,0.0,728,,35.23,35 14E,25.279999,20.5,,15.780001,Wet Upper Mid-altitude,1060.0,Mozambique,MZ,MOZ,Eastern and Southern Africa,0.0,12.0,Original,,POINT (35.23 -13.3),13.0,35.0,S,E,18.0,14.0,984.0,-13.3,35.23
0.0,MOZAMBIQUE,,0.0,0.0,625.0,513.0,0.0,MZ,MOZ,0.0,0.0,0.0,-13.24,,MAPUPULO,0.0,729,,38.87,,31.0,0.0,,20.2000007629,Wet Lowland,936.0,Mozambique,MZ,MOZ,Eastern and Southern Africa,0.0,12.0,Original,,POINT (38.87 -13.24),0.0,0.0,,,0.0,0.0,2626.0,-13.24,38.87
0.0,MOZAMBIQUE,,0.0,0.0,755.0,145.0,0.0,MZ,MOZ,0.0,0.0,0.0,-16.16,,ANGONIA TETE,0.0,724,,33.59,,35.4000015259,0.0,,21.9599990845,Dry Lowland,573.0,Mozambique,MZ,MOZ,Eastern and Southern Africa,0.0,11.0,Original,,POINT (33.59 -16.16),0.0,0.0,,,0.0,0.0,1460.0,-16.16,33.59
0.0,MOZAMBIQUE,,0.0,0.0,690.0,10.0,0.0,MZ,MOZ,21.0,0.0,0.0,-26.0544,,UMBELUZI,0.0,742,,32.3635,,30.6999988556,0.0,,19.7999992371,Dry Lowland,449.0,Mozambique,MZ,MOZ,Eastern and Southern Africa,0.0,12.0,Original,,POINT (32.3635 -26.0544),0.0,0.0,,,0.0,0.0,1993.0,-26.0544,32.3635
0.0,MOZAMBIQUE,,0.0,0.0,692.0,16.0,0.0,MZ,MOZ,0.0,0.0,0.0,-25.9689,,MAPUTO,0.0,730,,32.5696,,30.6599998474,0.0,,20.1800003052,Dry Lowland,484.0,Mozambique,MZ,MOZ,Eastern and Southern Africa,0.0,12.0,Original,,POINT (32.5696 -25.9689),0.0,0.0,,,0.0,0.0,1941.0,-25.9689,32.5696
138.0,MOZAMBIQUE,,33.0,29.0,759.0,32.0,42.0,MZ,MOZ,0.0,-25.0,33.0,-24.53,24 32S,CHOKWE,0.0,726,,33.0,33  0E,32.860001,0.0,,20.119999,Dry Lowland,481.0,Mozambique,MZ,MOZ,Eastern and Southern Africa,0.0,11.0,Original,,POINT (33 -24.53),24.0,33.0,S,E,32.0,0.0,990.0,-24.53,33.0
634.0,MOZAMBIQUE,12.9,787.0,657.0,684.0,642.0,53.0,MZ,MOZ,0.0,-19.0,33.22,-19.33,19 20S,SUSSUNDENGA,0.0,741,,33.22,33 13E,29.02,23.3,,17.620001,Wet Lower Mid-altitude,890.0,Mozambique,MZ,MOZ,Eastern and Southern Africa,0.0,11.0,Original,,POINT (33.22 -19.33),19.0,33.0,S,E,20.0,13.0,982.0,-19.33,33.22
138.0,MALAWI,,108.0,90.0,734.0,91.0,42.0,MW,MWI,2.0,-16.0,34.92,-16.47,16 28S,NGABU,0.0,536,,34.92,34 55E,33.599998,0.0,,21.82,Dry Lowland,649.0,Malawi,MW,MWI,Eastern and Southern Africa,0.0,11.0,Original,,POINT (34.92 -16.47),16.0,34.0,S,E,28.0,55.0,967.0,-16.47,34.92
634.0,MALAWI,,889.0,1128.0,586.0,1172.0,53.0,MW,MWI,0.0,-16.0,35.07,-15.92,15 55S,BVUMBWE,0.0,528,,35.07,35  4E,26.76,0.0,,18.040001,Wet Upper Mid-altitude,936.0,Malawi,MW,MWI,Eastern and Southern Africa,0.0,12.0,Original,,POINT (35.07 -15.92),15.0,35.0,S,E,55.0,4.0,968.0,-15.92,35.07
0.0,MALAWI,,0.0,0.0,626.0,937.0,0.0,MW,MWI,0.0,0.0,0.0,-15.38,,ZOMBA,0.0,540,,35.33,,28.2199993134,0.0,,18.9799995422,Wet Lower Mid-altitude,983.0,Malawi,MW,MWI,Eastern and Southern Africa,0.0,11.0,Original,,POINT (35.33 -15.38),0.0,0.0,,,0.0,0.0,1992.0,-15.38,35.33
634.0,MALAWI,,0.0,853.0,586.0,856.0,53.0,MW,MWI,0.0,-15.0,35.6,-14.7,,MAKOKA,0.0,533,,35.6,,27.82,0.0,,18.539999,Wet Upper Mid-altitude,936.0,Malawi,MW,MWI,Eastern and Southern Africa,0.0,12.0,Original,,POINT (35.6 -14.7),0.0,0.0,S,E,0.0,0.0,975.0,-14.7,35.6
0.0,MALAWI,,0.0,0.0,681.0,474.0,0.0,MW,MWI,0.0,0.0,0.0,-14.08,,BWANJE,0.0,529,,34.95,,30.7000007629,0.0,,21.2199993134,Dry Lowland,799.0,Malawi,MW,MWI,Eastern and Southern Africa,0.0,11.0,Original,,POINT (34.95 -14.08),0.0,0.0,,,0.0,0.0,2578.0,-14.08,34.95
634.0,MALAWI,,1600.0,1522.0,575.0,1539.0,53.0,MW,MWI,0.0,-15.0,34.62,-15.18,,TSANGANO,0.0,539,,34.62,,24.059999,0.0,,15.3,Wet Upper Mid-altitude,1066.0,Malawi,MW,MWI,Eastern and Southern Africa,0.0,11.0,Original,,POINT (34.62 -15.18),0.0,0.0,,,0.0,0.0,980.0,-15.18,34.62
634.0,MALAWI,,1170.0,1100.0,576.0,1054.0,53.0,MW,MWI,0.0,-14.0,34.43,-14.17,,BEMBEKE,0.0,526,,34.43,,25.76,0.0,,16.720001,Wet Upper Mid-altitude,846.0,Malawi,MW,MWI,Eastern and Southern Africa,0.0,12.0,Original,,POINT (34.43 -14.17),0.0,0.0,S,E,0.0,0.0,966.0,-14.17,34.43
634.0,MALAWI,,1097.0,1114.0,637.0,1140.0,53.0,MW,MWI,0.0,-14.0,33.63,-13.98,16  0S,CHITEDZE,0.0,531,,33.63,34  8E,27.52,0.0,,17.32,Wet Upper Mid-altitude,794.0,Malawi,MW,MWI,Eastern and Southern Africa,0.0,11.0,Original,,POINT (33.63 -13.98),16.0,34.0,S,E,0.0,8.0,964.0,-13.98,33.63
0.0,MALAWI,,0.0,0.0,635.0,503.0,0.0,MW,MWI,0.0,0.0,0.0,-13.75,,SALIMA,0.0,538,,34.58,,29.8600006104,0.0,,20.5399990082,Wet Lower Mid-altitude,912.0,Malawi,MW,MWI,Eastern and Southern Africa,0.0,12.0,Original,,POINT (34.58 -13.75),0.0,0.0,,,0.0,0.0,1595.0,-13.75,34.58
300.0,MALAWI,,733.0,724.0,620.0,769.0,43.0,MW,MWI,2.0,-13.0,34.07,-13.13,13  8S,CHITALA,0.0,530,,34.07,34  4E,28.52,0.0,,19.360001,Wet Lower Mid-altitude,1046.0,Malawi,MW,MWI,Eastern and Southern Africa,0.0,12.0,Original,,POINT (34.07 -13.13),13.0,34.0,S,E,8.0,4.0,969.0,-13.13,34.07
0.0,MALAWI,,0.0,0.0,547.0,1357.0,0.0,MW,MWI,0.0,0.0,0.0,-12.1,12  6S,MBAWA,0.0,534,,33.5,33 30E,24.84,0.0,,15.28,Wet Upper Mid-altitude,791.0,Malawi,MW,MWI,Eastern and Southern Africa,0.0,12.0,Original,,POINT (33.5 -12.1),12.0,33.0,S,E,6.0,30.0,972.0,-12.1,33.5
634.0,MALAWI,,0.0,1328.0,543.0,1290.0,53.0,MW,MWI,0.0,-11.0,33.92,-11.45,,LUNYANGWA,0.0,532,,33.917,,24.120001,0.0,,15.3,Wet Upper Mid-altitude,874.0,Malawi,MW,MWI,Eastern and Southern Africa,0.0,12.0,Original,,POINT (33.917 -11.45),0.0,0.0,,,0.0,0.0,979.0,-11.45,33.917
634.0,MALAWI,,1177.0,1181.0,582.0,1099.0,53.0,MW,MWI,0.0,-11.0,33.75,-10.983,,BOLERO,0.0,527,,33.75,,26.880001,0.0,,18.58,Wet Upper Mid-altitude,740.0,Malawi,MW,MWI,Eastern and Southern Africa,0.0,12.0,Original,,POINT (33.75 -10.983),0.0,0.0,,,0.0,0.0,978.0,-10.983,33.75
0.0,MALAWI,,0.0,0.0,603.0,477.0,0.0,MW,MWI,,0.0,0.0,-9.75,9 45S,BAKA,0.0,1362,,34.0,34   E,29.3600006103516,0.0,,20.6000003814697,Wet Lower Mid-altitude,1083.0,Malawi,MW,MWI,Eastern and Southern Africa,0.0,12.0,Original,,POINT (34 -9.75),9.0,34.0,S,E,45.0,0.0,,-9.75,34.0
0.0,NIGERIA,,150.0,0.0,488.0,37.0,0.0,NG,NGA,0.0,0.0,0.0,5.066666,5  4 N,MOKWA (2),0.0,799,,7.066666,7  4 E,28.700001,0.0,,22.139999,Wet Lower Mid-altitude,1678.0,Nigeria,NG,NGA,Western Africa,0.0,6.0,Original,,POINT (7.066666 5.066666),5.0,7.0,N,E,4.0,4.0,813.0,5.066666,7.066666
0.0,NIGERIA,,53.0,0.0,518.0,107.0,0.0,NG,NGA,0.0,0.0,0.0,6.333333,6 20N,IKENNE,0.0,795,,8.7,8 42 E,29.720001,0.0,,22.359999,Wet Lower Mid-altitude,1362.0,Nigeria,NG,NGA,Western Africa,0.0,6.0,Original,,POINT (8.699999999999999 6.333333),6.0,8.0,N,E,20.0,42.0,803.0,6.333333,8.7
429.0,NIGERIA,,228.0,241.0,501.0,210.0,12.0,NG,NGA,0.0,7.0,3.9,7.38,7 26N,IBADAN,0.0,794,,3.9,3 54E,28.92,0.0,,21.059999,Wet Lower Mid-altitude,793.0,Nigeria,NG,NGA,Western Africa,0.0,6.0,Original,,POINT (3.9 7.38),7.0,3.0,N,E,26.0,54.0,804.0,7.38,3.9
0.0,NIGERIA,,0.0,0.0,547.0,281.0,0.0,NG,NGA,0.0,0.0,0.0,8.3324,,LAYIN TAKI,0.0,797,,6.1577,,29.7800006866,0.0,,21.2399997711,Wet Lower Mid-altitude,917.0,Nigeria,NG,NGA,Western Africa,0.0,5.0,Original,,POINT (6.1577 8.3324),0.0,0.0,,,0.0,0.0,1956.0,8.3324,6.1577
300.0,NIGERIA,,210.0,93.0,592.0,179.0,43.0,NG,NGA,0.0,9.0,5.07,9.3,5 4 N,MOKWA,0.0,798,,5.07,7 4 E,30.76,0.0,,22.280001,Wet Lowland,900.0,Nigeria,NG,NGA,Western Africa,0.0,5.0,Original,,POINT (5.07 9.300000000000001),5.0,7.0,N,E,4.0,4.0,805.0,9.3,5.07
0.0,NIGERIA,,0.0,0.0,606.0,1288.0,0.0,NG,NGA,0.0,0.0,0.0,9.87,9 52N,JOS NIG,0.0,796,,8.9,8 54E,25.639999,0.0,,17.0,Wet Upper Mid-altitude,1163.0,Nigeria,NG,NGA,Western Africa,0.0,5.0,Original,,POINT (8.9 9.869999999999999),9.0,8.0,N,E,52.0,54.0,1959.0,9.87,8.9
0.0,NIGERIA,,0.0,0.0,665.0,678.0,0.0,NG,NGA,0.0,0.0,0.0,10.8167,,TURUNKU,0.0,804,,7.7,,28.9200000763,0.0,,19.8999996185,Wet Lower Mid-altitude,1081.0,Nigeria,NG,NGA,Western Africa,0.0,5.0,Original,,POINT (7.7 10.8167),0.0,0.0,,,0.0,0.0,1958.0,10.8167,7.7
300.0,NIGERIA,,670.0,626.0,693.0,648.0,43.0,NG,NGA,0.0,11.0,7.72,11.12,,ZARIA,0.0,805,,7.72,,29.98,0.0,,20.82,Wet Lower Mid-altitude,1020.0,Nigeria,NG,NGA,Western Africa,0.0,5.0,Original,,POINT (7.72 11.12),0.0,0.0,,,0.0,0.0,817.0,11.12,7.72
0.0,NIGERIA,,685.0,0.0,699.0,679.0,0.0,NG,NGA,0.0,0.0,0.0,11.183333,11 11N,SAMARU,0.0,800,,7.583333,7 35E,30.120001,0.0,,20.940001,Wet Lowland,1007.0,Nigeria,NG,NGA,Western Africa,0.0,5.0,Original,,POINT (7.583333 11.183333),11.0,7.0,N,E,11.0,35.0,802.0,11.183333,7.583333
0.0,NIGERIA,,0.0,0.0,766.0,496.0,0.0,NG,NGA,0.0,0.0,0.0,11.5833,,TIGA,0.0,803,,8.5,,31.7000007629,0.0,,21.7600002289,Wet Lowland,869.0,Nigeria,NG,NGA,Western Africa,0.0,5.0,Original,,POINT (8.5 11.5833),0.0,0.0,,,0.0,0.0,1957.0,11.5833,8.5
0.0,NEPAL,,0.0,0.0,700.602295,100.0,0.0,NP,NPL,64.0,0.0,0.0,27.07,27  4N,PARINANIPUR (P.A.S.),0.0,760,,84.97,84 58E,33.75111,0.0,,24.52,Wet Lowland,1340.0,Nepal,NP,NPL,Asia,0.0,6.0,Original,,POINT (84.97 27.07),27.0,84.0,N,E,4.0,58.0,1225.0,27.07,84.97
0.0,NEPAL,,0.0,0.0,631.555237,2031.0,0.0,NP,NPL,7.0,0.0,0.0,27.5,27 30N,RAMPUR,0.0,762,,85.42,84 85E,29.071112,0.0,,18.780001,Wet Lower Mid-altitude,1454.0,Nepal,NP,NPL,Asia,0.0,5.0,Original,,POINT (85.42 27.5),27.0,84.0,N,E,30.0,85.0,1208.0,27.5,85.42
0.0,NEPAL,,0.0,0.0,576.796448,1319.0,0.0,NP,NPL,7.0,0.0,0.0,27.67,27 40N,KHUMALTAR,0.0,757,,85.33,85 20E,26.348888,0.0,,17.76,Wet Upper Mid-altitude,1477.0,Nepal,NP,NPL,Asia,0.0,5.0,Original,,POINT (85.33 27.67),27.0,85.0,N,E,40.0,20.0,1209.0,27.67,85.33
0.0,NEPAL,,0.0,0.0,630.565491,1057.0,0.0,NP,NPL,0.0,0.0,0.0,28.5,28 30N,SURKHET,0.0,763,,81.8,81 48E,30.631111,0.0,,21.32,Wet Lowland,1592.0,Nepal,NP,NPL,Asia,0.0,6.0,Original,,POINT (81.8 28.5),28.0,81.0,N,E,30.0,48.0,1215.0,28.5,81.8
0.0,SURINAM,,0.0,0.0,588.0,2.0,0.0,SR,SUR,0.0,0.0,0.0,5.87,5 52N,PARAMARIBO,0.0,891,,-55.23,55 14W,29.74,0.0,,22.44,Wet Lower Mid-altitude,1271.0,Suriname,SR,SUR,South America,0.0,3.0,Original,,POINT (-55.23 5.87),5.0,55.0,N,W,52.0,14.0,204.0,5.87,-55.23
0.0,NICARAGUA,,0.0,0.0,662.0,72.0,0.0,NI,NIC,0.0,0.0,0.0,12.13,12  8N,SAN CRISTOBAL,0.0,789,,-86.18,86 11W,31.219999,0.0,,22.32,Wet Lowland,1017.0,Nicaragua,NI,NIC,Central America and Caribbean,0.0,6.0,Original,,POINT (-86.18000000000001 12.13),12.0,86.0,N,W,8.0,11.0,443.0,12.13,-86.18
0.0,NICARAGUA,12.3,0.0,0.0,662.0,72.0,0.0,NI,NIC,0.0,0.0,0.0,12.13,12  8N,SANTA ROSA,0.0,792,,-86.18,86 11W,31.219999,26.8,,22.32,Wet Lowland,1017.0,Nicaragua,NI,NIC,Central America and Caribbean,0.0,6.0,Original,,POINT (-86.18000000000001 12.13),12.0,86.0,N,W,8.0,11.0,430.0,12.13,-86.18
0.0,NICARAGUA,12.3,0.0,0.0,703.0,70.0,0.0,NI,NIC,3.0,0.0,0.0,12.63,12 38N,CHINANDEGA,0.0,767,,-87.13,87  8W,31.940001,27.1,,22.219999,Wet Lowland,1577.0,Nicaragua,NI,NIC,Central America and Caribbean,0.0,6.0,Original,,POINT (-87.13 12.63),12.0,87.0,N,W,38.0,8.0,429.0,12.63,-87.13
0.0,NICARAGUA,,0.0,0.0,619.0,783.0,0.0,NI,NIC,0.0,0.0,0.0,13.12,12 67N,MANAGUA,0.0,781,,-86.18,86 11W,28.0,0.0,,18.82,Wet Lower Mid-altitude,1003.0,Nicaragua,NI,NIC,Central America and Caribbean,0.0,6.0,Original,,POINT (-86.18000000000001 13.12),12.0,86.0,N,W,67.0,11.0,426.0,13.12,-86.18
0.0,NICARAGUA,,0.0,0.0,0.0,0.0,0.0,NI,NIC,,0.0,0.0,13.1373748779297,,LA DALIA,0.0,1551,,-85.7346115112305,,0.0,0.0,,0.0,,0.0,Nicaragua,NI,NIC,Central America and Caribbean,0.0,0.0,Original,,POINT (-85.7346115112305 13.1373748779297),0.0,0.0,,,0.0,0.0,,13.1373748779297,-85.7346115112305
0.0,PARAGUAY,,0.0,0.0,400.0,112.0,0.0,PY,PRY,1.0,0.0,0.0,-27.28,27 17S,CAPITAN MIRANDA (2),0.0,821,,-55.82,55 49W,25.08,0.0,,13.38,Wet Upper Mid-altitude,670.0,Paraguay,PY,PRY,South America,0.0,3.0,Original,,POINT (-55.82 -27.28),27.0,55.0,S,W,17.0,49.0,164.0,-27.28,-55.82
0.0,PARAGUAY,,0.0,0.0,401.0,337.0,0.0,PY,PRY,0.0,0.0,0.0,-26.45,26 27S,TOMAS ROMERO PEREIRA,0.0,824,,-55.27,55 16W,25.18,0.0,,13.3,Wet Upper Mid-altitude,672.0,Paraguay,PY,PRY,South America,0.0,3.0,Original,,POINT (-55.27 -26.45),26.0,55.0,S,W,27.0,16.0,162.0,-26.45,-55.27
0.0,PARAGUAY,,0.0,0.0,434.0,295.0,0.0,PY,PRY,4.0,0.0,0.0,-25.4,25 24S,CAACUPE,0.0,819,,-57.1,57  6W,25.200001,0.0,,14.98,Dry Mid-altitude,529.0,Paraguay,PY,PRY,South America,0.0,3.0,Original,,POINT (-57.1 -25.4),25.0,57.0,S,W,24.0,6.0,159.0,-25.4,-57.1
